v0,v1,v2,v3,ols_score
2019,379.967,376.652,6,0.991105938
1457,328.568,125.463,5,0.991072348
33,591.4,91.172,0,0.99102309
830,147.703,84.201,3,0.991000219
2665,441.2152665,264.1506407,2,0.990979882
2231,580.409,172.457,7,0.990963366
814,134.411,80.027,3,0.990946868
1429,298.336,152.056,5,0.990941467
2241,582.493,129.271,7,0.990881845
926,223.48,72.01,3,0.990874529
2402,615.224,153.596,7,0.990873995
388,244.731,247.555,2,0.99081416
2328,598.355,266.608,7,0.990801542
1983,347.346,373.371,6,0.990766636
404,274.679,256.092,2,0.990707611
2323,597.332,348.475,7,0.990703165
2533,658.613,91.878,7,0.990681382
1472,340.733,130.657,5,0.990673541
612,441.449,238.77,2,0.990670722
2771,412.3834454,340.0229607,2,0.990662117
2438,621.881,156.251,7,0.990659082
1422,290.594,126.369,5,0.990637639
324,165.059,242.019,2,0.990630859
1449,320.046,142.62,5,0.990553388
1563,419.537,148.749,5,0.990552285
2282,590.252,198.071,7,0.990537482
938,234.561,68.49,3,0.990504093
2269,587.807,194.82,7,0.990498945
616,444.093,253.062,2,0.990461704
2264,587.086,199.17,7,0.990444905
1809,223.5,331.001,6,0.990444004
1475,342.561,118.268,5,0.990375245
1430,300.213,149.197,5,0.990371254
811,132.883,82.874,3,0.990351523
927,224.339,72.518,3,0.990341027
2400,614.349,316.53,7,0.990316736
1700,125.508,353.338,6,0.990301447
2376,609.239,223.566,7,0.990293919
2306,594.554,191.805,7,0.990286778
92,247.434,208.13,1,0.990246969
2384,610.71,298.128,7,0.990224902
1494,358.739,148.101,5,0.990195848
1442,310.989,149.599,5,0.990163936
240,105.877,248.509,2,0.990150034
826,143.042,57.887,3,0.990132721
1436,304.844,150.956,5,0.990100454
1064,379.772,73.963,3,0.990089152
1060,373.894,74.103,3,0.990082951
990,288.775,55.605,3,0.990059864
991,290.721,72.844,3,0.990033306
1428,297.582,126.619,5,0.990026747
1458,328.882,133.027,5,0.990026594
45,601.795,80.356,0,0.990017114
415,287.046,262.162,2,0.989988248
490,367.157,276.706,2,0.989981333
2664,359.6111635,380.8783633,5,0.989942643
2205,575.963,346.134,7,0.989836591
778,111.949,77.803,3,0.989819795
611,440.686,266.626,2,0.989809313
391,249.927,234.034,2,0.989808365
2295,592.91,129.215,7,0.989795502
2211,577.221,300.215,7,0.989793504
915,215.333,62.461,3,0.989767299
1880,270.599,360.545,6,0.989763074
749,90.149,80.837,3,0.989749034
2499,641.526,71.193,7,0.989733272
2015,374.933,379.476,6,0.989724789
408,280.711,258.076,2,0.989715726
1982,345.608,349.167,6,0.989682404
711,68.44,84.09,3,0.989675067
1389,257.022,148.442,5,0.989664316
1054,368.624,70.051,3,0.989655343
407,278.117,262.051,2,0.98963118
801,126.736,61.51,3,0.989608819
1905,285.723,363.942,6,0.989603895
1977,342.961,346.798,6,0.989596634
2221,578.487,291.93,7,0.989589055
1530,386.875,149.056,5,0.989566353
416,288.927,260.541,2,0.989556451
1463,333.176,142.43,5,0.989454774
1940,311.134,343.202,6,0.989441637
15,576.686,66.819,0,0.989438459
166,59.035,272.023,2,0.989430429
270,122.254,274.67,2,0.989425419
2012,371.19,373.831,6,0.989403334
2010,368.875,381.008,6,0.989399729
978,278.654,80.64,3,0.989395239
1963,330.401,371.878,6,0.989355003
1477,343.347,120.624,5,0.98930005
2909,238.0293347,213.4494554,6,0.989279683
2504,643.305,70.147,7,0.98927244
838,153.719,87.626,3,0.989217157
1865,262.001,361.898,6,0.989201555
329,168.464,268.973,2,0.989188108
619,446.862,244.73,2,0.989165333
1058,371.939,70.299,3,0.989148939
224,97.527,273.821,2,0.98914456
1419,288.741,127.745,5,0.989122004
320,161.646,243.994,2,0.9890887
248,109.713,272.873,2,0.989079734
618,446.434,246.71,2,0.989024676
1957,325.339,347.075,6,0.989017934
412,283.115,263.584,2,0.989011615
333,171.513,253.62,2,0.989005686
1482,348.847,121.319,5,0.988980614
2289,591.729,184.134,7,0.988942638
834,149.917,59.291,3,0.988901079
2360,605.358,215.403,7,0.988893571
1669,86.209,368.775,6,0.988864038
1854,254.356,327.074,6,0.988819954
1675,95.679,355.861,6,0.988812332
2373,608.496,237.74,7,0.988807616
1390,258.886,143.29,5,0.988778297
1981,344.749,348.701,6,0.988764827
2304,594.33,185.75,7,0.988758077
414,284.543,263.316,2,0.988675204
1541,396.776,119.499,5,0.988673793
2503,642.931,72.046,7,0.988540525
1068,386.181,48.463,3,0.98852591
413,283.983,257.348,2,0.988514385
937,234.184,72.322,3,0.988449107
2864,570.4438689,96.13550554,3,0.988433933
2242,582.583,131.719,7,0.988420306
858,169.22,83.732,3,0.988417778
1958,326.037,371.664,6,0.988396048
1469,337.301,121.584,5,0.988361469
1008,311.262,80.928,3,0.988322271
1519,379.881,147.462,5,0.988256851
1946,315.007,365.965,6,0.98825158
823,141.162,61.581,3,0.988242441
599,432.396,237.085,2,0.988217861
734,82.573,43.318,3,0.98820515
918,216.957,58.002,3,0.988187607
1912,289.253,338.963,6,0.988162842
825,142.308,63.537,3,0.988160309
2213,577.5,221.246,7,0.988158877
737,84.95,46.428,3,0.98813944
2270,587.925,254.724,7,0.988119438
276,126.299,248.847,2,0.988096105
152,47.739,252.702,2,0.988060602
1010,312.881,78.538,3,0.988037835
1391,261.13,150.724,5,0.98803351
259,115.386,274.375,2,0.988002145
315,156.319,265.01,2,0.987992533
2217,578.177,296.176,7,0.987899417
697,60.345,84.563,3,0.987866073
1406,275.433,159.832,5,0.98785658
2835,296.0893359,132.0821248,6,0.987837148
331,170.249,249.485,2,0.987808173
288,136.99,279.42,2,0.987779137
1780,202.13,369.695,6,0.987734565
1841,246.079,326.126,6,0.987711114
2353,603.917,221.381,7,0.987704954
805,129.687,75.267,3,0.987669038
829,146.775,77.422,3,0.987662903
2319,596.822,131.08,7,0.987656375
2229,579.96,211.026,7,0.98764118
954,252.941,78.521,3,0.987625172
695,58.987,83.099,3,0.987617175
950,249.017,75.836,3,0.987563287
2003,363.552,350.567,6,0.987560264
914,214.136,52.492,3,0.987538131
483,362.224,276.787,2,0.987521509
2390,611.839,177.838,7,0.98748822
1644,57.262,381.326,6,0.98748768
1411,280.239,133.911,5,0.987479309
1007,310.161,77.431,3,0.987465515
289,137.468,248.605,2,0.987455126
1988,351.698,350.463,6,0.987417082
476,356.356,250.344,2,0.987370982
1405,274.629,126.368,5,0.987333206
1009,312.144,76.836,3,0.987248206
2377,609.287,179.413,7,0.98724339
1914,290.63,361.425,6,0.987240418
903,203.374,66.095,3,0.987239762
956,257.692,79.27,3,0.987177836
2272,588.194,257.233,7,0.987175385
803,127.27,76.188,3,0.987171246
168,60.396,231.942,2,0.987167493
2008,367.192,377.158,6,0.98714881
1397,265.645,148.981,5,0.987129099
854,165.344,62.451,3,0.987087668
1830,239.226,356.51,6,0.987082841
2534,659.224,101.421,7,0.987026701
815,136.888,63.247,3,0.987011555
2062,424.566,372.556,6,0.987004268
55,610.426,66.076,0,0.986987557
1866,262.411,357.32,6,0.986956769
2260,586.193,129.596,7,0.986849627
194,78.502,237.794,2,0.986784513
1832,240.196,336.499,6,0.986751581
1412,280.972,135.362,5,0.986750062
952,250.626,76.032,3,0.986726192
2812,601.0157181,248.2838514,2,0.986700315
1642,54.699,345.209,6,0.986682745
729,78.672,81.344,3,0.986659679
866,175.306,57.132,3,0.986638309
1395,264.568,132.859,5,0.98661296
1432,301.491,125.282,5,0.986598386
1847,250.294,351.677,6,0.98653992
953,251.214,75.53,3,0.98652179
853,163.767,65.833,3,0.986512726
2244,583.156,133.197,7,0.986484818
802,126.961,78.826,3,0.986482863
1394,263.424,154.39,5,0.986454806
2496,639.913,101.291,7,0.986432708
610,440.103,251.244,2,0.986416281
1056,370.865,76.36,3,0.986413122
1400,268.992,128.756,5,0.986404119
855,167.697,82.038,3,0.986338286
2628,402.0794129,125.6869397,5,0.986240127
946,243.848,73.486,3,0.986223184
1773,195.7,341.63,6,0.986185001
2385,610.928,176.848,7,0.986129748
2348,602.733,284.104,7,0.986106988
587,423.156,234.235,2,0.986048814
1507,370.341,122.888,5,0.986048118
832,149.038,75.295,3,0.986000526
1052,366.817,79.558,3,0.985960233
1399,268.389,149.466,5,0.98594673
788,116.291,63.513,3,0.985903957
466,348.419,273.871,2,0.98589351
2308,594.986,254.981,7,0.985796506
1646,61.471,379.243,6,0.985772641
1444,313.972,138.096,5,0.985745454
2932,110.7914537,249.1348902,2,0.985734806
707,66.414,49.308,3,0.985721003
2424,618.863,162.446,7,0.985692692
1968,335.542,367.419,6,0.985687609
480,358.852,276.35,2,0.98565344
300,145.175,256.033,2,0.985600563
1393,262.475,151.48,5,0.985599155
842,155.18,69.093,3,0.985491271
1659,75.428,379.489,6,0.985443968
523,386.731,275.618,2,0.985433172
2239,581.908,134.275,7,0.985413542
564,409.888,269.07,2,0.985367863
1654,68.008,383.416,6,0.985350326
2819,351.1780304,129.7476634,5,0.985297938
752,92.234,58.324,3,0.985267318
2732,405.7807125,60.13024548,3,0.985223457
1,563.225,56.748,0,0.985206764
1665,83.23,367.24,6,0.985138058
470,349.886,271.844,2,0.985043736
1956,324.948,366.022,6,0.985030087
774,108.426,78.291,3,0.985004801
1403,272.8,131.06,5,0.984989744
1401,270.461,159.535,5,0.984925727
1070,388.474,48.509,3,0.984922177
609,439.448,240.77,2,0.984878772
2222,578.853,137.311,7,0.984814912
912,212.047,62.406,3,0.984801177
2006,364.868,371.305,6,0.984790842
1086,405.133,59.514,3,0.984765744
900,200.288,71.313,3,0.984760884
54,609.805,79.983,0,0.984740529
766,102.822,77.927,3,0.984722558
785,115.213,73.147,3,0.98467441
828,145.616,70.385,3,0.984649693
1396,265.271,136.056,5,0.984647767
2262,586.575,249.375,7,0.98464149
1435,304.495,148.12,5,0.98462984
2314,595.783,253.859,7,0.984595364
41,596.668,86.122,0,0.984569913
2259,586.012,246.075,7,0.984558476
2412,616.789,157.771,7,0.984499469
2337,600.177,276.823,7,0.984461337
809,132.207,70.671,3,0.984438784
904,205.069,75.118,3,0.984431244
158,51.328,270.145,2,0.984413955
1085,404.213,58.824,3,0.984401017
2265,587.262,240.233,7,0.984400903
201,81.913,237.585,2,0.9843966
34,592.217,89.381,0,0.984342754
1427,294.478,144.722,5,0.984284809
2315,595.848,201.982,7,0.984266414
471,351.663,274.561,2,0.984222303
2286,591.114,180.042,7,0.984206835
2250,584.068,242.799,7,0.9842038
2338,600.414,344.423,7,0.984198652
2697,592.2394105,251.118823,2,0.984195829
2379,609.773,147.967,7,0.984176492
1980,343.854,369.105,6,0.98416063
723,76.402,46.526,3,0.984093937
1933,305.172,359.986,6,0.984060251
896,198.151,70.459,3,0.984023921
2933,294.2966046,144.9120098,2,0.983989818
604,436.958,238.21,2,0.983919764
1057,371.122,77.172,3,0.983866682
837,152.883,71.206,3,0.983818357
743,87.621,79.009,3,0.983745053
2916,410.4155943,74.84538601,3,0.983697082
2226,579.402,223.282,7,0.983694052
479,358.554,270.689,2,0.983605401
1878,269.071,331.948,6,0.983597336
203,83.679,240.902,2,0.983595193
2037,395.88,377.841,6,0.98357134
1440,308.903,133.036,5,0.983567217
765,101.63,77.737,3,0.983550102
477,356.632,270.577,2,0.983548316
810,132.473,78.561,3,0.983463508
473,352.711,252.672,2,0.983453681
2491,636.629,98.137,7,0.983431765
2230,580.044,219.853,7,0.983394338
2237,581.328,213.396,7,0.983393451
1778,200.389,367.112,6,0.983337838
311,151.7,255.743,2,0.983322093
913,213.648,56.196,3,0.983316809
28,587.679,71.899,0,0.983267856
1860,258.056,330.499,6,0.98325656
1485,351.355,130.904,5,0.983233053
1666,83.711,341.459,6,0.983223729
2730,285.1134847,148.4302785,5,0.98322237
1437,305.023,146.022,5,0.983216651
309,149.431,255.84,2,0.98320258
2593,602.5879434,225.7900214,4,0.983193915
178,66.296,267.64,2,0.983164763
1071,389.93,73.889,3,0.983120101
271,122.962,272.851,2,0.983114862
1929,302.585,360.149,6,0.983093644
2219,578.284,155.48,7,0.983093543
2344,601.49,251.212,7,0.983027354
312,152.675,261.621,2,0.983020733
890,192.774,57.081,3,0.983003956
482,360.788,271.746,2,0.982987522
2233,580.726,217.399,7,0.982911471
1770,194.004,345.934,6,0.982864846
2274,588.288,128.991,7,0.982860218
155,49.857,253.511,2,0.98284545
1414,282.664,137.674,5,0.982824824
1916,292.198,358.362,6,0.982818508
1408,276.4,147.304,5,0.982809328
12,573.649,88.769,0,0.982746619
2013,373.018,364.119,6,0.982741174
2267,587.439,205.984,7,0.982740959
2235,580.991,217.541,7,0.982724946
1069,387.533,49.403,3,0.982685436
804,128.959,67.193,3,0.982660996
1758,184.551,356.24,6,0.982646289
2279,589.537,209.663,7,0.982607077
485,363.594,272.175,2,0.982575994
1407,276.017,155.483,5,0.982526487
2143,557.441,100.475,7,0.982516301
1434,303.514,128.15,5,0.98247798
475,354.766,253.537,2,0.982457505
606,437.817,256.183,2,0.982404812
2273,588.262,247.201,7,0.982369997
2061,421.985,369.462,6,0.982334795
887,189.725,55.706,3,0.982331613
1748,175.93,353.58,6,0.982317859
771,106.567,76.381,3,0.982286156
2000,360.986,370.84,6,0.982256295
2381,610.173,319.096,7,0.982190417
589,424.881,241.292,2,0.982189684
1413,281.773,151.874,5,0.982176841
2738,380.6048296,143.9327915,3,0.982051315
1843,247.822,333.245,6,0.982005524
843,156.204,81.21,3,0.981932554
2736,308.2104436,140.8330684,7,0.981913589
2626,195.9139082,60.3831215,3,0.981825334
2026,386.801,364.83,6,0.981740651
1416,286.109,146.389,5,0.981717548
1409,277.327,152.237,5,0.981651668
1424,292.221,147.908,5,0.981611225
1082,401.445,53.554,3,0.981610758
561,409.058,243.858,2,0.981594219
2361,605.6,308.35,7,0.98154181
1876,268.215,334.102,6,0.981537371
1926,300.118,353.163,6,0.981497654
2214,577.551,145.808,7,0.98147929
2415,617.209,166.945,7,0.981456791
2911,175.6555054,77.14121928,5,0.98143406
303,146.859,269.907,2,0.981416799
2318,596.576,212.327,7,0.98135109
790,117.562,65.505,3,0.981328923
302,145.89,252.356,2,0.981311435
1993,356.941,374.429,6,0.981278417
909,209.378,74.42,3,0.981271259
2263,586.822,131.428,7,0.981247857
849,161.177,77.037,3,0.981233852
2380,609.962,319.468,7,0.981202083
2322,597.228,247.438,7,0.981161885
850,161.465,71.657,3,0.98114745
2340,600.707,239.265,7,0.981140574
1658,74.735,339.028,6,0.981125237
2406,615.647,170.137,7,0.98109883
2184,570.987,151.505,7,0.981053135
1997,359.226,369.82,6,0.981022722
603,435.734,248.008,2,0.980994154
2232,580.45,300.179,7,0.980939558
56,611.214,67.693,0,0.980829698
1782,203.492,344.555,6,0.980828411
601,433.448,245.556,2,0.980802388
1072,390.384,59.937,3,0.980774116
2367,607.169,312.57,7,0.980734214
269,121.329,271.627,2,0.980695251
294,141.315,270.173,2,0.980687486
1872,266.705,350.153,6,0.98065145
1528,385.689,126.766,5,0.980593168
2371,608.015,139.512,7,0.98057009
2785,253.4765453,346.4772807,6,0.980498118
1423,291.729,141.952,5,0.980433849
313,153.978,271.106,2,0.980387989
910,210.508,66.553,3,0.980383901
1496,360.877,135.827,5,0.980343639
1889,275.965,341.212,6,0.98032736
1791,212.441,335.582,6,0.980290217
891,193.39,69.729,3,0.980289162
2366,607.099,311.835,7,0.980260237
2261,586.391,150.932,7,0.98024479
592,426.682,246.638,2,0.980229828
1875,267.748,352.889,6,0.980183428
1881,270.766,348.803,6,0.980146908
726,77.609,49.547,3,0.980129076
37,594.76,74.765,0,0.980075907
298,143.719,276.511,2,0.980065687
598,432.029,267.743,2,0.98005535
2246,583.61,155.124,7,0.980041196
157,50.976,267.189,2,0.980031717
2,564.887,58.119,0,0.980004133
2022,382.877,361.738,6,0.97997387
1882,271.375,341.773,6,0.979973724
2372,608.174,176.187,7,0.979972861
1962,330.088,350.123,6,0.979968973
1420,289.269,146.349,5,0.979953774
1844,248.125,346.789,6,0.979948445
2807,325.7558337,359.4688211,6,0.979920764
2243,582.876,153.416,7,0.979849088
879,185.61,77.854,3,0.979844292
1089,409.517,76.146,3,0.97976761
894,196.382,61.135,3,0.979753531
1562,418.315,141.355,5,0.97973508
500,375.341,276.45,2,0.979709176
872,180.322,61.561,3,0.97970834
1529,386.499,126.074,5,0.979687954
1990,354.384,365.922,6,0.979657814
2251,584.171,226.237,7,0.979602839
2359,605.185,138.466,7,0.979578932
2309,595.124,180.942,7,0.979535131
1831,239.499,341.685,6,0.979474035
2038,396.936,371.517,6,0.97941867
39,595.79,75.361,0,0.979406921
864,174.307,63.59,3,0.979392755
23,583.593,76.708,0,0.979327318
1900,282.322,342.371,6,0.979318544
688,53.813,74.661,3,0.979316894
877,184.591,76.374,3,0.979288965
1653,67.612,375.903,6,0.979282607
8,569.791,55.458,0,0.979162456
290,138.208,250.879,2,0.979053306
1896,280.581,351.827,6,0.979040101
2266,587.363,221.569,7,0.978954545
307,148.38,258.14,2,0.97895362
727,77.998,51.452,3,0.978901263
683,50.837,68.983,3,0.978898169
1984,347.688,359.336,6,0.978879183
153,48.338,258.763,2,0.978857223
2254,584.721,217.028,7,0.978660119
1500,364.349,124.248,5,0.978638053
1908,286.682,351.613,6,0.978532676
859,170.695,75.392,3,0.978526484
597,430.835,247.6,2,0.978518266
304,147.058,258.492,2,0.978507815
301,145.439,275.743,2,0.978465961
1648,63.099,339.609,6,0.978433754
308,149.106,257.056,2,0.978406396
196,79.272,242.156,2,0.97840407
2403,615.307,166.364,7,0.978397814
2238,581.662,298.031,7,0.978387751
2698,290.4485399,151.4764047,2,0.978382371
2275,588.495,283.926,7,0.978378293
1877,268.604,347.187,6,0.97830513
59,615.622,67.058,0,0.978295202
1501,365.072,123.332,5,0.978255478
1540,395.852,135.215,5,0.978234369
193,78.233,266.766,2,0.978231112
2398,613.927,168.511,7,0.978195109
1814,227.477,336.655,6,0.978194554
2234,580.92,148.427,7,0.978180571
757,95.511,60.079,3,0.97817783
2031,389.596,366.305,6,0.978137724
886,188.717,59.453,3,0.978070689
1964,331.529,351.491,6,0.978024833
291,139.394,251.962,2,0.977942577
2634,395.8991701,134.9504047,5,0.977889648
2035,392.911,350.535,6,0.977853449
1531,388.105,141.878,5,0.977773238
1998,359.884,365.271,6,0.977735209
1556,413.416,142.217,5,0.977683018
1807,221.483,335.171,6,0.977647651
2369,607.547,333.494,7,0.977629375
2215,577.804,320.07,7,0.977551241
884,187.69,62.835,3,0.977545619
2284,590.562,305.318,7,0.977518576
868,176.225,60.676,3,0.977451087
2034,392.615,351.181,6,0.977291836
1834,241.59,342.149,6,0.977280756
1073,391.786,72.13,3,0.97722444
1901,282.66,351.256,6,0.977220775
762,99.209,63.846,3,0.977193689
2303,594.21,238.329,7,0.977142313
1662,79.65,373.082,6,0.977109013
2024,385.117,359.703,6,0.977082325
243,106.699,250.833,2,0.977021757
2300,593.664,277.234,7,0.977012827
2196,573.385,152.264,7,0.976908365
2707,389.4325127,355.8464125,6,0.97688495
779,112.188,68.448,3,0.976849046
2138,554.814,90.925,7,0.976812651
1976,342.468,358.592,6,0.976806061
591,426.503,250.416,2,0.976661562
1645,59.588,357.893,6,0.976576507
190,76.311,243.142,2,0.976536897
600,433.005,254.057,2,0.976507156
2517,651.034,102.031,7,0.976329111
577,417.761,268.451,2,0.976271541
487,364.26,266.056,2,0.976255001
293,140.989,255.222,2,0.976254008
2268,587.594,170.538,7,0.976245451
1906,285.857,345.885,6,0.976242837
58,612.611,80.34,0,0.976135841
1564,420.437,134.559,5,0.976114788
2506,644.326,87.593,7,0.976077609
1076,394.626,78.583,3,0.976049726
781,113.441,72.41,3,0.97600536
2302,594.023,138.445,7,0.975955349
24,583.796,79.86,0,0.975879475
60,616.511,69.774,0,0.975794201
1904,285.139,346.886,6,0.975750338
2842,398.0984044,81.44492547,5,0.975734656
2278,589.259,232.24,7,0.975659107
2339,600.582,139.046,7,0.975519875
481,360.086,259.86,2,0.975508272
254,113.107,268.624,2,0.975496266
2321,597.105,139.119,7,0.97548948
1523,382.408,128.653,5,0.975472131
1511,373.572,124.196,5,0.975432764
1491,355.471,131.498,5,0.975395965
1537,394.391,144.514,5,0.975349099
1907,286.249,346.898,6,0.975202423
881,186.136,61.699,3,0.975177635
38,595.356,80.827,0,0.975143928
2511,647.109,96.616,7,0.97513812
2514,648.663,101.896,7,0.975088219
40,596.355,83.586,0,0.975071926
2288,591.35,304.522,7,0.974918745
1074,392.926,63.488,3,0.974881063
2399,614.175,162.138,7,0.974805185
880,185.938,60.224,3,0.974655905
579,419.217,268.525,2,0.974654553
686,52.851,70.693,3,0.974597998
2354,603.995,302.343,7,0.974580921
1650,64.903,367.009,6,0.974495162
2227,579.676,313.344,7,0.974407889
878,185.472,74.38,3,0.974270517
862,171.6,72.319,3,0.974128885
2283,590.399,155.03,7,0.974075846
2508,644.897,97.698,7,0.974036139
1994,357.544,360.146,6,0.973922698
2904,597.2286114,239.949013,4,0.97382047
484,362.946,254.075,2,0.973809287
2291,592.212,171.273,7,0.973730642
708,67.068,54.264,3,0.973656631
2737,377.3151732,126.8537489,1,0.973577345
2216,577.937,331.004,7,0.973563467
1545,401.254,134.953,5,0.973516699
2557,397.4676182,356.3675332,5,0.973412927
159,51.66,262.632,2,0.973336794
2623,363.5705657,256.2494507,5,0.97328762
1552,408.269,136.817,5,0.973100756
2276,588.976,229.133,7,0.973070954
2352,603.558,331.077,7,0.972970071
507,378.371,274.317,2,0.97296529
488,365.446,264.773,2,0.972914204
698,60.88,56.087,3,0.972910281
535,394.91,252.065,2,0.972874781
2294,592.784,282.055,7,0.97283284
567,411.46,247.458,2,0.972806535
2312,595.622,225.465,7,0.972791824
497,373.835,270.518,2,0.97279044
1774,197.125,358.948,6,0.972767781
700,61.968,78.091,3,0.972696713
1075,393.553,67.943,3,0.972538973
492,368.132,265.631,2,0.972512868
2052,410.003,346.277,6,0.972441769
1515,375.997,128.038,5,0.972369792
234,103.347,251.559,2,0.972317427
2313,595.659,175.996,7,0.972284332
1539,395.405,137.845,5,0.972200719
199,81.069,261.888,2,0.972151514
1548,403.609,147.19,5,0.97214441
1079,399.499,55.847,3,0.972061818
2059,418.502,373.409,6,0.971968961
197,79.722,264.361,2,0.97196837
2280,589.792,290.991,7,0.971941226
861,171.253,69.994,3,0.971916196
2044,404.031,348.756,6,0.971898287
718,72.823,55.906,3,0.971848956
2057,417.072,375.138,6,0.971845146
594,429.061,266.166,2,0.971818918
2498,640.874,88.532,7,0.971818153
202,83.034,247.402,2,0.971762286
184,72.206,243.232,2,0.971702184
2335,599.843,141.491,7,0.971597311
1542,397.641,139.632,5,0.971574303
171,62.185,263.182,2,0.971537491
2058,417.484,355.655,6,0.971473007
2801,377.1660216,134.6679665,7,0.971432112
188,74.708,264.807,2,0.971205711
2296,592.978,169.718,7,0.971053089
498,374.024,269.535,2,0.970985026
1517,377.539,134.109,5,0.970916624
876,183.61,68.512,3,0.970811941
1087,406.462,75.161,3,0.970751228
2325,597.694,294.257,7,0.970720516
2334,599.745,146.914,7,0.9707042
2573,619.6353074,67.68573058,2,0.970673016
860,170.993,67.087,3,0.970619218
2299,593.584,300.721,7,0.97055746
2341,600.859,302.851,7,0.970427778
1777,199.645,359.01,6,0.970411322
738,85.31,69.209,3,0.970406695
27,587.023,85.774,0,0.970351236
714,70.515,76.681,3,0.970145611
1518,379.408,133.052,5,0.970112216
583,421.354,250.434,2,0.970096078
2350,603.15,324.281,7,0.970081505
719,73.081,57.281,3,0.969822794
588,424.009,252.468,2,0.969768038
2301,593.807,155.468,7,0.969659924
882,186.442,64.75,3,0.969629026
18,578.727,80.574,0,0.969466637
1083,401.961,72.637,3,0.969458729
2043,401.899,349.845,6,0.969427819
2046,405.065,348.706,6,0.969370723
2330,598.936,308.396,7,0.969253369
2053,410.776,351.986,6,0.969132989
10,572.167,73.306,0,0.969030482
2042,400.306,357.416,6,0.968996963
1080,400.204,61.959,3,0.968968348
559,406.818,266.06,2,0.968894662
694,57.978,73.95,3,0.968784954
1655,68.789,372.091,6,0.96878343
1803,219.168,338.646,6,0.968755265
238,105.187,268.4,2,0.96874452
1649,64.309,352.468,6,0.96872603
2336,600.073,317.714,7,0.968702354
187,73.85,264.688,2,0.9686784
2720,63.30521871,355.8388418,2,0.968655245
1784,205.471,360.552,6,0.968637093
2327,598.029,150.373,7,0.968599282
235,103.919,268.385,2,0.968598738
702,63.227,76.938,3,0.968388306
703,64.075,76.453,3,0.968363917
759,97.569,67.92,3,0.968342112
1661,78.884,351.998,6,0.968320974
1078,396.715,61.735,3,0.968235944
1077,395.643,65.311,3,0.968141242
1660,76.856,362.964,6,0.96811748
2228,579.843,344.934,7,0.968008858
1815,228.534,347.878,6,0.967941022
2930,202.0105166,355.0937654,6,0.967830027
758,96.416,65.625,3,0.967703674
1813,226.199,343.957,6,0.967516054
747,89.681,62.352,3,0.967508841
2316,596.162,300.781,7,0.967432707
735,82.845,62.738,3,0.967342833
732,80.807,66.626,3,0.967166851
510,379.454,269.72,2,0.967133599
174,64.487,237.96,2,0.967097813
690,54.604,68.79,3,0.966855295
1805,220.203,342.417,6,0.966771854
2048,406.969,352.447,6,0.966734418
1506,370.159,132.535,5,0.966701695
1652,66.669,364.468,6,0.966650344
2345,601.604,153.194,7,0.966625724
2332,599.427,315.671,7,0.966445701
210,88.701,250.651,2,0.966440015
2320,596.967,171.221,7,0.966436207
170,61.448,245.848,2,0.966302386
2285,590.798,317.45,7,0.966275401
272,123.476,263.763,2,0.966094737
717,72.225,73.661,3,0.966004265
2257,585.356,318.592,7,0.965431415
231,101.931,266.622,2,0.965413797
1785,205.983,354.271,6,0.965385397
164,56.785,252.76,2,0.965315525
2056,415.726,363.253,6,0.965307983
503,377.026,266.93,2,0.965046691
2331,599.25,174.396,7,0.964893336
1787,208.828,347.435,6,0.964679971
7,569.194,62.483,0,0.964673759
2055,413.546,365.278,6,0.964666558
705,65.767,74.248,3,0.964610518
1657,73.94,345.452,6,0.964605672
513,381.421,267.62,2,0.964597094
753,93.43,69.424,3,0.964528497
9,570.576,73.136,0,0.964484281
169,61.014,242.437,2,0.964416755
2310,595.352,167.91,7,0.964351776
5,566.762,69.405,0,0.964038444
181,69.967,246.5,2,0.964015321
281,130.248,254.418,2,0.963849471
2292,592.51,159.02,7,0.963661203
728,78.273,67.935,3,0.963609648
2247,583.787,329.809,7,0.963365383
2347,602.191,335.238,7,0.963325319
1789,211.081,346.189,6,0.963012741
696,59.405,72.465,3,0.962921838
2047,406.237,362.886,6,0.96290116
280,129.986,263.765,2,0.962854086
175,64.713,252.737,2,0.962624149
1798,216.275,344.837,6,0.962617891
2255,584.92,321.48,7,0.962305029
1793,212.975,355.365,6,0.962173563
2305,594.502,324.827,7,0.962068091
182,70.286,260.492,2,0.962035183
706,66.027,59.45,3,0.961908446
2311,595.426,321.672,7,0.961694455
2277,589.019,340.729,7,0.961449759
1796,214.778,352.766,6,0.961345142
1656,71.037,360.484,6,0.961269261
1792,212.709,346.273,6,0.961003503
2731,567.7826065,72.6018511,5,0.960960108
239,105.396,267.244,2,0.96092547
713,69.941,67.454,3,0.960898546
2618,119.5310589,259.2391522,2,0.960796784
1790,212.218,352.546,6,0.960771734
205,84.888,253.396,2,0.960279724
2329,598.66,339.573,7,0.960274517
2258,585.679,320.137,7,0.960261519
279,129.474,259.443,2,0.960230827
285,134.173,262.139,2,0.960105105
278,128.782,258.494,2,0.95982817
4,565.926,79.953,0,0.959284844
172,62.725,245.593,2,0.959122484
3,565.434,68.061,0,0.959094371
712,69.243,73.506,3,0.958780656
2281,590.027,338.037,7,0.958637626
237,104.851,266.407,2,0.958603062
1800,217.011,348.172,6,0.958461539
2694,64.06428136,245.4557125,2,0.9584297
715,70.619,68.005,3,0.95836093
